timestamp,total_workers,active_workers,queue_size,requests_per_second,avg_response_time,environment
2026-02-20T15:40:16.724470,3,3,0,0,0,prod
2026-02-20T15:40:17.484608,3,3,0,0,0,prod
2026-02-20T15:40:19.275201,3,3,0,0,0,prod
2026-02-20T15:40:21.727067,3,3,0,0,0,prod
2026-02-20T15:40:22.486255,3,3,0,0,0,prod
2026-02-20T15:40:24.276421,3,3,0,0,0,prod
2026-02-20T15:40:26.728419,3,3,0,0,0,prod
2026-02-20T15:40:27.487791,3,3,0,0,0,prod
2026-02-20T15:40:29.278062,3,3,0,0,0,prod
2026-02-20T15:40:31.729560,3,3,0,0,0,prod
2026-02-20T15:40:32.489677,3,3,0,0,0,prod
2026-02-20T15:40:34.279567,3,3,0,0,0,prod
2026-02-20T15:40:36.730718,3,3,0,0,0,prod
2026-02-20T15:40:37.491296,3,3,0,0,0,prod
2026-02-20T15:40:39.280772,3,3,0,0,0,prod
2026-02-20T15:40:41.689965,3,3,0,0,0,prod
2026-02-20T15:40:41.732062,3,3,0,0,0,prod
2026-02-20T15:40:42.492468,3,3,0,0,0,prod
2026-02-20T15:40:44.282118,3,3,0,0,0,prod
2026-02-20T15:40:46.691415,3,3,0,0,0,prod
2026-02-20T15:40:46.733468,3,3,0,0,0,prod
2026-02-20T15:40:47.493671,3,3,0,0,0,prod
2026-02-20T15:40:49.284225,3,3,0,0,0,prod
2026-02-20T15:40:51.693280,3,3,0,0,0,prod
2026-02-20T15:40:51.734806,3,3,0,0,0,prod
2026-02-20T15:40:52.495818,3,3,0,0,0,prod
2026-02-20T15:40:54.287271,3,3,0,0,0,prod
2026-02-20T15:40:56.694990,3,3,0,0,0,prod
2026-02-20T15:40:56.736848,3,3,0,0,0,prod
2026-02-20T15:40:57.497484,3,3,0,0,0,prod
2026-02-20T15:40:59.288588,3,3,0,0,0,prod
2026-02-20T15:41:01.696412,3,3,0,0,0,prod
2026-02-20T15:41:01.738934,3,3,0,0,0,prod
2026-02-20T15:41:02.498967,3,3,0,0,0,prod
2026-02-20T15:41:04.290764,3,3,0,0,0,prod
2026-02-20T15:41:06.697421,3,3,0,0,0,prod
2026-02-20T15:41:06.740034,3,3,0,0,0,prod
2026-02-20T15:41:07.501243,3,3,0,0,0,prod
2026-02-20T15:41:09.291998,3,3,0,0,0,prod
2026-02-20T15:41:11.698777,3,3,0,0,0,prod
2026-02-20T15:41:11.741300,3,3,0,0,0,prod
2026-02-20T15:41:12.502624,3,3,0,0,0,prod
2026-02-20T15:41:14.293412,3,3,0,0,0,prod
2026-02-20T15:41:16.699955,3,3,0,0,0,prod
2026-02-20T15:41:16.743262,3,3,0,0,0,prod
2026-02-20T15:41:17.503706,3,3,0,0,0,prod
2026-02-20T15:41:19.295170,3,3,0,0,0,prod
2026-02-20T15:41:21.701477,3,3,0,0,0,prod
2026-02-20T15:41:21.744530,3,3,0,0,0,prod
2026-02-20T15:41:22.505433,3,3,0,0,0,prod
2026-02-20T15:41:24.296397,3,3,0,0,0,prod
2026-02-20T15:41:26.703773,3,3,0,0,0,prod
2026-02-20T15:41:26.745946,3,3,0,0,0,prod
2026-02-20T15:41:27.506837,3,3,0,0,0,prod
2026-02-20T15:41:29.297597,3,3,0,0,0,prod
2026-02-20T15:41:31.706535,3,3,0,0,0,prod
2026-02-20T15:41:31.747087,3,3,0,0,0,prod
2026-02-20T15:41:32.508136,3,3,0,0,0,prod
2026-02-20T15:41:34.299600,3,3,0,0,0,prod
2026-02-20T15:41:36.707626,3,3,0,0,0,prod
2026-02-20T15:41:36.749168,3,3,0,0,0,prod
2026-02-20T15:41:37.509347,3,3,0,0,0,prod
2026-02-20T15:41:39.301387,3,3,0,0,0,prod
2026-02-20T15:41:41.460546,3,3,0,0,0,prod
2026-02-20T15:41:41.709478,3,3,0,0,0,prod
2026-02-20T15:41:41.750337,3,3,0,0,0,prod
2026-02-20T15:41:42.510280,3,3,0,0,0,prod
2026-02-20T15:41:44.302669,3,3,0,0,0,prod
2026-02-20T15:41:46.461758,3,3,0,0,0,prod
